Ukazatel,Typ indexu,Území,Klasifikace CZ-CPA,Čtvrtletí,value
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2019,117.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,3. čtvrtletí 2019,117.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,4. čtvrtletí 2019,117.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,1. čtvrtletí 2020,120.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2020,121.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,3. čtvrtletí 2020,121.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,4. čtvrtletí 2020,121.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,1. čtvrtletí 2021,123.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2021,123.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,3. čtvrtletí 2021,123.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,4. čtvrtletí 2021,123.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,1. čtvrtletí 2022,126.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2022,127.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,3. čtvrtletí 2022,128.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,4. čtvrtletí 2022,128.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,1. čtvrtletí 2023,142.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2023,145.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,3. čtvrtletí 2023,145.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,4. čtvrtletí 2023,145.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,1. čtvrtletí 2024,151.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2024,153.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,3. čtvrtletí 2024,153.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,4. čtvrtletí 2024,154.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,1. čtvrtletí 2025,157.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Služby související se stavbami a úpravou krajiny,2. čtvrtletí 2025,157.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2015,101.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2015,99.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2015,99.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2015,99.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2016,100.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2016,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2016,100.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2016,99.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2017,99.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2017,99.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2017,99.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2017,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2018,100.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2018,100.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2018,100.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2018,101.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2019,102.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2019,102.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2019,102.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2019,103.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2020,104.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2020,104.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2020,104.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2020,102.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2021,102.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2021,102.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2021,102.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2021,102.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2022,102.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2022,104.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2022,105.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2022,107.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2023,111.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2023,115.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2023,116.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2023,117.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2024,116.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2024,117.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",3. čtvrtletí 2024,117.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",4. čtvrtletí 2024,117.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",1. čtvrtletí 2025,116.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,"Administrativní, kancelářské a jiné podpůrné služby pro podnikání",2. čtvrtletí 2025,115.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2015,104.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2015,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2015,100.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2015,95.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2016,94.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2016,91.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2016,90.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2016,89.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2017,89.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2017,90.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2017,91.0
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2017,92.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2018,91.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2018,90.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2018,95.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2018,97.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2019,97.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2019,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2019,100.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2019,100.5
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2020,100.8
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2020,101.7
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2020,104.4
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2020,105.2
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2021,106.1
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,2. čtvrtletí 2021,110.9
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,3. čtvrtletí 2021,111.3
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,4. čtvrtletí 2021,111.6
Index cen za poskytnutí tržních služeb (%),Bazický index (2015 = 100),Česko,Železniční nákladní doprava,1. čtvrtletí 2022,110.3
