Území,Ukazatel,Očištění,Typ indexu,CZ-NACE,Čtvrtletí,value
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2012,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2012,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2012,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2012,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2011,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2011,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2011,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2011,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2010,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2010,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2010,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2010,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2009,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2009,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2009,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2009,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2008,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2008,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2008,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2008,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2007,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2007,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2007,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2007,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2006,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2006,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2006,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2006,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2005,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2005,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2005,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2005,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2004,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2004,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2004,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2004,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2003,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2003,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2003,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2003,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2002,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2002,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2002,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2002,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2001,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2001,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2001,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2001,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,4. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,3. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,2. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Těžba a úprava rud,1. čtvrtletí 2000,
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2025,95.2328308796
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2025,89.8455601504
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2024,107.8602323577
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2024,97.5453356477
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2024,100.2385069362
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2024,107.8146757469
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2023,92.0658491735
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2023,100.3533118808
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2023,90.0721461748
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2023,100.0270822599
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2022,95.1346395311
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2022,94.7889735757
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2022,94.3409975139
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2022,103.6599276206
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2021,100.8180188527
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2021,101.520119013
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2021,113.0301980609
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2021,98.7421421854
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2020,102.6759466763
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2020,99.3178478149
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2020,93.6108081023
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2020,98.4208733151
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2019,98.7286664201
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2019,99.2555016951
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2019,98.1812620671
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2019,102.1741796081
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2018,99.0174675778
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2018,101.0992604929
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2018,108.4687948057
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2018,98.1802576023
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2017,104.0609010778
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,3. čtvrtletí 2017,99.0731354574
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,2. čtvrtletí 2017,107.2502175303
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,1. čtvrtletí 2017,100.6216323702
Česko,Index průmyslové produkce,"Sezónně očištěno, včetně očištění o kalendářní vlivy",Mezičtvrtletní index,Ostatní těžba a dobývání,4. čtvrtletí 2016,98.4028122932
