Území;Ukazatel;Typ indexu;Očištění;Typ ceny;CZ NACE;Měsíce;value
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2000;
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2001;85.1804896892
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2001;99.6905375985
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;březen 2001;103.4235991346
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;duben 2001;90.7772366883
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;květen 2001;92.6951883956
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červen 2001;104.9078779916
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červenec 2001;102.7867248992
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;srpen 2001;95.5842378839
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;září 2001;99.7689634484
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;říjen 2001;99.4202818868
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2001;100.1378953426
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2001;100.9228578863
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2002;91.1883970104
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2002;78.3360208886
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;březen 2002;83.2582705186
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;duben 2002;84.4274677927
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;květen 2002;86.4327194934
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červen 2002;95.0832554984
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červenec 2002;77.9061787611
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;srpen 2002;79.4563555824
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;září 2002;81.0702718276
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;říjen 2002;80.4777284129
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2002;86.2992669013
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2002;88.6166407468
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2003;102.5112500654
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2003;106.4134060341
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;březen 2003;122.6797569483
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;duben 2003;107.5222129539
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;květen 2003;111.5741302939
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červen 2003;109.846831527
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červenec 2003;101.4812404037
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;srpen 2003;112.5828993334
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;září 2003;126.2137513534
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;říjen 2003;112.4970962205
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2003;121.2522464515
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2003;144.5251106647
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2004;105.9316361845
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2004;100.1220883002
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;březen 2004;107.9211653017
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;duben 2004;108.792233232
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;květen 2004;103.4386809727
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červen 2004;100.1680462049
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červenec 2004;99.7936218852
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;srpen 2004;109.1416050351
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;září 2004;116.4033142924
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;říjen 2004;104.6746979921
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2004;114.5620985308
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2004;106.316034393
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2005;90.4296828441
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2005;105.6575966025
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;březen 2005;99.4891418934
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;duben 2005;103.0725134779
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;květen 2005;87.3660841995
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červen 2005;106.8768937835
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červenec 2005;90.6310837277
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;srpen 2005;99.7144206716
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;září 2005;106.2003920595
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;říjen 2005;102.423510973
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2005;102.6897725261
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2005;119.1613616602
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2006;100.3176065231
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2006;101.7126221352
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;březen 2006;85.5260899028
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;duben 2006;100.7807724571
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;květen 2006;107.3504111214
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červen 2006;103.3867392361
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;červenec 2006;95.4610273542
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;srpen 2006;99.8300685772
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;září 2006;101.364269085
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;říjen 2006;101.2222572551
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;listopad 2006;99.997803941
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;prosinec 2006;111.3096658577
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;leden 2007;94.8110691369
Česko;Index tržeb bez DPH  (%);Meziroční index;Očištěno o kalendářní vlivy, není očištěno o sezónní vlivy;Stálé ceny;70.2 Poradenství v oblasti řízení;únor 2007;96.5484791311
